vertex1, vertex2, weight
2316, 4726, 7
172, 5762, 7
912, 6278, 7
1039, 2923, 7
595, 4454, 7
1449, 5046, 7
3986, 4976, 7
4240, 5756, 7
1582, 4484, 7
4366, 5776, 7
4726, 5497, 7
269, 5013, 7
3806, 5716, 7
2453, 3827, 7
4607, 4898, 7
3762, 5323, 7
522, 1891, 7
2959, 5046, 7
4087, 6025, 7
5113, 5616, 7
1892, 3658, 7
2586, 3418, 7
5664, 6146, 7
1309, 5467, 7
2397, 4521, 7
2824, 4898, 7
874, 2650, 7
2667, 4072, 7
1397, 6266, 7
3319, 4462, 7
3397, 4884, 7
2031, 2603, 7
4423, 5737, 7
2824, 4726, 7
4247, 5525, 7
191, 3513, 7
1853, 6235, 7
3134, 5636, 7
2218, 2664, 7
731, 3750, 7
323, 522, 7
2184, 2894, 7
5716, 5999, 7
1347, 5485, 7
1365, 3836, 7
1794, 2658, 7
1991, 4395, 7
5467, 6279, 7
4321, 4441, 7
713, 3674, 7
2557, 4935, 7
5310, 5942, 7
827, 2467, 7
1172, 4545, 7
1805, 3757, 7
403, 2051, 7
2655, 5874, 7
3151, 6060, 7
536, 1194, 7
2548, 6241, 7
1039, 4240, 7
4366, 6427, 7
1818, 4423, 7
2199, 2664, 7
133, 6000, 7
1186, 5601, 7
2157, 6089, 7
522, 1634, 7
1469, 2449, 7
2626, 3537, 7
1554, 5707, 7
4395, 5317, 7
2623, 5776, 7
2971, 4839, 7
3568, 5021, 7
824, 2321, 7
2650, 4741, 7
1449, 5716, 7
2503, 3340, 7
2558, 5716, 7
3724, 5046, 7
2467, 6005, 7
4898, 5576, 7
2664, 4261, 7
3549, 5306, 7
875, 4839, 7
967, 5725, 7
179, 3805, 7
2933, 4938, 7
1054, 3411, 7
2069, 5716, 7
2503, 6066, 7
3691, 5692, 7
208, 1330, 7
2832, 5965, 7
3530, 4454, 7
522, 6241, 7
1392, 5337, 7
1805, 3716, 7
269, 5716, 7
3015, 3642, 7
2582, 5762, 7
1011, 3642, 7
3245, 5574, 7
4395, 5535, 7
2557, 3918, 7
1289, 3806, 7
3950, 5795, 7
591, 4045, 7
191, 4105, 7
4759, 6066, 7
1062, 4599, 7
897, 2399, 7
3052, 3231, 7
3031, 5350, 7
2594, 3302, 7
2148, 2811, 7
859, 5250, 7
107, 6402, 7
403, 2466, 7
1412, 4794, 7
2124, 3190, 7
2449, 3949, 7
425, 1908, 7
516, 1299, 7
3388, 5716, 7
516, 2760, 7
2206, 2731, 7
1165, 5034, 7
3468, 4147, 7
76, 2574, 7
403, 2669, 7
1178, 2664, 7
4991, 6218, 7
2316, 3143, 7
1044, 3986, 7
3331, 6066, 7
635, 874, 7
1039, 3231, 7
606, 4781, 7
543, 4704, 7
3770, 5495, 7
3329, 3525, 7
1383, 2399, 7
4855, 6072, 7
528, 4353, 7
4155, 5307, 7
1402, 4261, 7
1191, 6027, 7
4383, 4839, 7
1571, 2664, 7
2526, 4045, 7
2471, 3424, 7
3356, 4978, 7
155, 491, 7
4555, 5046, 7
2506, 2548, 7
5791, 6166, 7
3806, 4395, 7
4174, 5715, 7
2345, 2581, 7
2040, 3059, 7
994, 2692, 7
3071, 6445, 7
2603, 3594, 7
2399, 4741, 7
1299, 5643, 7
1084, 4322, 7
859, 4072, 7
593, 2664, 7
3279, 4088, 7
3363, 5535, 7
4621, 5332, 7
3495, 6279, 7
2959, 6257, 7
2937, 5768, 7
4589, 5716, 7
1127, 2824, 7
3509, 4894, 7
2040, 2256, 7
1184, 4340, 7
2120, 2666, 7
1397, 1847, 7
3836, 5525, 7
2081, 6366, 7
2102, 4811, 7
5800, 6306, 7
43, 4149, 7
1127, 4804, 7
2669, 3806, 7
323, 1121, 7
4935, 5736, 7
3495, 5310, 7
1908, 2664, 7
2896, 6451, 7
859, 3606, 7
859, 6351, 7
3889, 4415, 7
2618, 6006, 7
4423, 5099, 7
2811, 2960, 7
403, 3319, 7
1383, 2358, 7
1959, 4398, 7
133, 1382, 7
5073, 6343, 7
2108, 4477, 7
1452, 2664, 7
638, 2011, 7
5930, 6066, 7
2069, 3531, 7
1974, 3495, 7
2297, 2458, 7
4383, 5118, 7
3827, 5099, 7
3994, 5760, 7
1892, 4398, 7
155, 4898, 7
2669, 6313, 7
1381, 2397, 7
5358, 6019, 7
3477, 5280, 7
3903, 4441, 7
1758, 5636, 7
1441, 2084, 7
2937, 3387, 7
1265, 1814, 7
403, 3543, 7
4673, 5978, 7
3950, 5756, 7
666, 1052, 7
1165, 5026, 7
3373, 5978, 7
516, 3329, 7
2184, 6148, 7
652, 3592, 7
1011, 1224, 7
2399, 3624, 7
5046, 5106, 7
5970, 6162, 7
2557, 3836, 7
133, 3331, 7
1677, 5978, 7
533, 2658, 7
3827, 5737, 7
185, 2069, 7
536, 1092, 7
514, 2664, 7
1587, 3750, 7
424, 3994, 7
2288, 2971, 7
3774, 4454, 7
3934, 5978, 7
3250, 3495, 7
3245, 4423, 7
533, 824, 7
3410, 5775, 7
4261, 5388, 7
859, 3318, 7
2728, 2973, 7
2626, 3949, 7
2666, 3100, 7
3806, 5978, 7
859, 6413, 7
2650, 6316, 7
1184, 3537, 7
522, 3507, 7
3956, 5306, 7
2824, 4366, 7
3619, 6066, 7
875, 3066, 7
1513, 5773, 7
3081, 3955, 7
735, 1513, 7
2950, 3031, 7
1247, 5375, 7
435, 4671, 7
2667, 2971, 7
5600, 5768, 7
2016, 5002, 7
4366, 6108, 7
1805, 3764, 7
424, 4454, 7
4422, 5095, 7
505, 2603, 7
6306, 6405, 7
197, 6148, 7
1084, 3750, 7
63, 3776, 7
4228, 4896, 7
649, 3950, 7
3323, 3331, 7
1503, 2930, 7
1118, 4481, 7
403, 1029, 7
19, 6452, 7
280, 5583, 7
2666, 3208, 7
746, 2650, 7
3245, 3986, 7
3107, 4348, 7
4754, 5388, 7
2811, 4707, 7
2958, 5736, 7
1966, 6166, 7
127, 824, 7
4228, 5516, 7
2297, 5350, 7
1023, 5270, 7
860, 921, 7
3363, 3989, 7
857, 3151, 7
1347, 3403, 7
1347, 4881, 7
1039, 6235, 7
2799, 4898, 7
746, 2557, 7
545, 4511, 7
2799, 5935, 7
3624, 6140, 7
1805, 3797, 7
2544, 5113, 7
1959, 4860, 7
229, 2746, 7
533, 3950, 7
1892, 2397, 7
3398, 4508, 7
1535, 4898, 7
2502, 4024, 7
193, 5026, 7
337, 5121, 7
340, 5485, 7
3440, 3757, 7
3208, 5121, 7
871, 3513, 7
2603, 3995, 7
2040, 3208, 7
1029, 3691, 7
824, 1133, 7
522, 2084, 7
154, 5485, 7
1718, 5716, 7
854, 1189, 7
854, 1356, 7
1365, 3373, 7
3383, 4726, 7
2959, 3372, 7
784, 4663, 7
2295, 5088, 7
2760, 5525, 7
5294, 6241, 7
4427, 4875, 7
1602, 6166, 7
1842, 2449, 7
827, 3762, 7
1439, 5945, 7
1992, 5103, 7
2548, 4105, 7
2678, 4025, 7
204, 6141, 7
3994, 6300, 7
1721, 3554, 7
1289, 1759, 7
2506, 3148, 7
1385, 3333, 7
5652, 5736, 7
4610, 5467, 7
1897, 3066, 7
2811, 4411, 7
4714, 6166, 7
859, 1011, 7
1397, 3059, 7
2016, 4045, 7
3080, 4395, 7
1309, 3188, 7
1165, 4318, 7
3231, 4904, 7
710, 5146, 7
2650, 4127, 7
2664, 3441, 7
403, 1369, 7
2959, 5313, 7
2614, 5099, 7
522, 4252, 7
2184, 3879, 7
544, 1397, 7
994, 2811, 7
31, 3994, 7
4147, 4855, 7
2650, 4318, 7
4080, 5924, 7
5121, 5954, 7
824, 2959, 7
1392, 2106, 7
3770, 5046, 7
2969, 4759, 7
204, 5146, 7
3674, 3762, 7
4726, 6031, 7
1513, 3910, 7
3950, 5761, 7
107, 3363, 7
3773, 4395, 7
2626, 4340, 7
2345, 6306, 7
2397, 3476, 7
859, 5982, 7
274, 1959, 7
2664, 5696, 7
2453, 4423, 7
3836, 6000, 7
1829, 3868, 7
6241, 6300, 7
3188, 6146, 7
533, 2865, 7
1908, 3805, 7
1962, 3712, 7
5736, 5999, 7
1026, 4450, 7
5756, 6235, 7
837, 3359, 7
1853, 3950, 7
2959, 6313, 7
2923, 5756, 7
323, 606, 7
1853, 2923, 7
3035, 3712, 7
525, 4898, 7
284, 3495, 7
4312, 4839, 7
1231, 6066, 7
920, 4754, 7
3216, 5446, 7
171, 1975, 7
3694, 5715, 7
3333, 4246, 7
4267, 6060, 7
650, 3035, 7
43, 2419, 7
5762, 5800, 7
1289, 5761, 7
4450, 5118, 7
2423, 2664, 7
955, 2449, 7
595, 3347, 7
284, 4395, 7
204, 3836, 7
281, 4197, 7
2503, 5796, 7
189, 867, 7
425, 1011, 7
1815, 5778, 7
713, 820, 7
172, 2650, 7
3081, 4105, 7
2778, 6393, 7
3388, 5987, 7
874, 897, 7
4366, 5532, 7
284, 5524, 7
5924, 5930, 7
2119, 2664, 7
490, 859, 7
837, 854, 7
498, 1299, 7
2557, 4127, 7
1146, 2959, 7
193, 2240, 7
2586, 4860, 7
1231, 4593, 7
3805, 5685, 7
2492, 6084, 7
154, 4759, 7
1044, 1602, 7
2142, 3620, 7
4154, 4155, 7
4240, 4904, 7
6249, 6430, 7
472, 3392, 7
5524, 5755, 7
3762, 4947, 7
2831, 5965, 7
4045, 5516, 7
1676, 2142, 7
767, 2449, 7
1177, 3495, 7
3441, 6066, 7
1582, 3233, 7
2030, 3134, 7
2557, 3662, 7
4045, 5931, 7
544, 5762, 7
3806, 3994, 7
5164, 6430, 7
859, 2169, 7
172, 3636, 7
545, 5159, 7
1407, 4563, 7
2824, 4252, 7
361, 5475, 7
4261, 4685, 7
606, 1739, 7
1750, 2819, 7
269, 3216, 7
3805, 5303, 7
2698, 3724, 7
2664, 3662, 7
5073, 5228, 7
5317, 5466, 7
3136, 5353, 7
859, 3211, 7
1407, 2142, 7
650, 2328, 7
1265, 4289, 7
4441, 5375, 7
2040, 5500, 7
1088, 3205, 7
854, 4580, 7
1818, 4855, 7
3329, 6216, 7
3151, 4267, 7
4978, 5930, 7
1486, 5716, 7
1891, 6148, 7
491, 2502, 7
4289, 5013, 7
208, 6438, 7
3694, 4595, 7
867, 5756, 7
171, 2592, 7
3950, 5800, 7
3806, 4726, 7
859, 2928, 7
171, 191, 7
10, 1572, 7
1809, 4655, 7
3495, 6311, 7
1347, 2438, 7
2959, 4650, 7
5309, 5311, 7
21, 3035, 7
508, 4415, 7
5360, 6160, 7
2399, 3724, 7
449, 522, 7
2288, 6148, 7
3363, 5164, 7
2959, 4125, 7
3135, 4415, 7
204, 998, 7
861, 1805, 7
197, 4045, 7
1571, 5736, 7
1794, 5976, 7
1347, 6414, 7
3302, 4127, 7
3245, 3419, 7
1039, 3950, 7
3279, 3832, 7
3135, 5840, 7
37, 2397, 7
854, 2449, 7
2603, 3806, 7
2449, 3986, 7
853, 3205, 7
4411, 4704, 7
1347, 3041, 7
516, 4239, 7
1582, 5388, 7
169, 1993, 7
1223, 4726, 7
533, 2297, 7
59, 505, 7
1773, 4726, 7
3052, 3601, 7
1188, 3691, 7
3441, 4454, 7
3553, 5601, 7
565, 1602, 7
1289, 6108, 7
2603, 6241, 7
820, 4947, 7
859, 3188, 7
875, 4481, 7
5649, 6196, 7
133, 3035, 7
2728, 3879, 7
917, 4220, 7
859, 5477, 7
3224, 4155, 6
1503, 2168, 6
1397, 2789, 6
4762, 6148, 6
4395, 6141, 6
154, 505, 6
604, 3120, 6
3917, 4023, 6
1570, 5716, 6
666, 2658, 6
2950, 4049, 6
3984, 5147, 6
2016, 3363, 6
1038, 2582, 6
3544, 3912, 6
3440, 5516, 6
4228, 6341, 6
1694, 2664, 6
152, 5732, 6
4629, 6030, 6
3935, 4070, 6
3468, 3532, 6
403, 4365, 6
1289, 1692, 6
3190, 3884, 6
3296, 5913, 6
46, 1077, 6
3504, 4026, 6
3624, 4758, 6
3889, 5310, 6
2088, 2218, 6
3870, 6300, 6
5574, 6313, 6
746, 5776, 6
3770, 4817, 6
2327, 4422, 6
3995, 4454, 6
110, 570, 6
3211, 4441, 6
3233, 5367, 6
867, 1602, 6
110, 4045, 6
830, 3496, 6
3994, 6241, 6
2297, 5046, 6
5342, 6273, 6
424, 1165, 6
1365, 4366, 6
1038, 1304, 6
2016, 3233, 6
2577, 3495, 6
3805, 5065, 6
1155, 2664, 6
2506, 5707, 6
4454, 4661, 6
1265, 3712, 6
2603, 4511, 6
981, 3818, 6
403, 837, 6
5294, 5706, 6
2603, 5110, 6
3080, 5467, 6
5121, 5170, 6
1247, 2811, 6
2846, 4387, 6
2548, 5283, 6
830, 4418, 6
280, 340, 6
2080, 5290, 6
1127, 3986, 6
154, 5705, 6
3165, 3931, 6
1535, 5266, 6
28, 5829, 6
1974, 5467, 6
1787, 4454, 6
3209, 5467, 6
854, 4541, 6
4318, 5760, 6
1062, 6413, 6
4607, 5982, 6
2515, 6089, 6
2813, 6166, 6
2354, 4289, 6
1118, 2031, 6
403, 1319, 6
4272, 5778, 6
4088, 5716, 6
3829, 6306, 6
2301, 3852, 6
1581, 1599, 6
2141, 4307, 6
3176, 4267, 6
188, 3582, 6
31, 5295, 6
4211, 5930, 6
10, 6306, 6
1115, 2083, 6
4805, 5762, 6
2088, 5846, 6
2506, 4978, 6
3989, 5978, 6
3418, 5013, 6
3547, 5307, 6
1383, 6031, 6
5034, 5809, 6
1657, 1851, 6
270, 824, 6
2483, 6145, 6
1891, 2971, 6
4064, 4805, 6
521, 4454, 6
2466, 6084, 6
2069, 4866, 6
4705, 6162, 6
4434, 6228, 6
4726, 6241, 6
2959, 5234, 6
6166, 6278, 6
2881, 5732, 6
2700, 2864, 6
1289, 3233, 6
3800, 5088, 6
1937, 5775, 6
508, 2960, 6
206, 3151, 6
1467, 2397, 6
1959, 3080, 6
337, 3986, 6
65, 3233, 6
2650, 4125, 6
4289, 4884, 6
424, 3642, 6
16, 2492, 6
1383, 5525, 6
1581, 6228, 6
2959, 5505, 6
612, 1614, 6
1990, 5830, 6
5525, 5755, 6
2399, 2728, 6
4593, 4978, 6
924, 2728, 6
1038, 5583, 6
2585, 3774, 6
1257, 3757, 6
4125, 4220, 6
2689, 3918, 6
478, 5736, 6
2040, 4441, 6
2454, 5099, 6
3836, 4239, 6
3889, 6241, 6
148, 3035, 6
3949, 5218, 6
16, 2422, 6
859, 5707, 6
1289, 6279, 6
19, 3398, 6
5484, 6249, 6
1673, 2657, 6
1423, 5736, 6
3209, 5306, 6
3576, 6313, 6
3300, 6405, 6
361, 2811, 6
3055, 5497, 6
3231, 5760, 6
2502, 5939, 6
3530, 5309, 6
2650, 4418, 6
339, 2746, 6
3208, 6300, 6
3576, 6148, 6
4904, 5002, 6
340, 2142, 6
6130, 6313, 6
1957, 4289, 6
3641, 3757, 6
2799, 6424, 6
1206, 6300, 6
3994, 6216, 6
824, 1024, 6
3779, 3986, 6
2603, 3233, 6
2548, 2669, 6
2881, 6160, 6
185, 403, 6
525, 5574, 6
3187, 5830, 6
1133, 4996, 6
2406, 3081, 6
3760, 4754, 6
2399, 4045, 6
5309, 5736, 6
2430, 5197, 6
824, 4697, 6
2040, 3773, 6
5930, 6095, 6
343, 500, 6
5704, 6066, 6
2746, 4703, 6
2503, 4718, 6
4978, 5375, 6
5164, 5500, 6
361, 3931, 6
3135, 6162, 6
5235, 5732, 6
2499, 6306, 6
685, 6405, 6
4800, 5002, 6
3031, 3122, 6
1957, 2397, 6
1602, 3594, 6
1573, 2557, 6
2397, 3806, 6
5716, 6241, 6
5019, 6306, 6
1602, 5309, 6
1990, 3805, 6
3428, 5013, 6
3624, 4282, 6
5125, 6066, 6
4246, 6306, 6
2016, 5768, 6
1602, 1629, 6
1847, 4366, 6
760, 5120, 6
967, 6306, 6
3495, 3773, 6
323, 2971, 6
154, 1011, 6
5770, 5849, 6
2031, 2094, 6
1039, 6366, 6
3994, 5708, 6
3428, 6286, 6
1876, 5446, 6
2667, 3805, 6
3868, 6141, 6
3070, 3950, 6
403, 1773, 6
4228, 5310, 6
3415, 3805, 6
2119, 2558, 6
1462, 5099, 6
3148, 6084, 6
1892, 2040, 6
2354, 2558, 6
865, 5527, 6
1962, 4229, 6
3231, 5736, 6
3956, 4898, 6
2650, 3188, 6
4289, 5800, 6
2795, 6103, 6
6066, 6432, 6
133, 5317, 6
5716, 5827, 6
613, 3889, 6
5467, 6398, 6
267, 4743, 6
4888, 5467, 6
1535, 2430, 6
2664, 4559, 6
2142, 3961, 6
2449, 5002, 6
859, 5579, 6
32, 3805, 6
1959, 4898, 6
2499, 4272, 6
206, 6060, 6
3139, 5218, 6
666, 6066, 6
2503, 3334, 6
3237, 5762, 6
3918, 5919, 6
1121, 5099, 6
278, 2506, 6
2218, 4707, 6
533, 3750, 6
859, 3405, 6
284, 3347, 6
208, 2896, 6
1594, 5310, 6
1175, 3506, 6
2466, 5046, 6
2430, 3641, 6
4754, 5149, 6
3190, 4253, 6
3806, 5706, 6
505, 1347, 6
3224, 4704, 6
1152, 5736, 6
2764, 5046, 6
4607, 5829, 6
1999, 6461, 6
2423, 6083, 6
4781, 5935, 6
1873, 2045, 6
853, 1873, 6
340, 2557, 6
278, 1864, 6
32, 5716, 6
2723, 4045, 6
1581, 5024, 6
1347, 4024, 6
1062, 5120, 6
859, 3472, 6
1188, 5524, 6
2824, 3950, 6
2331, 5498, 6
1397, 4661, 6
1581, 1975, 6
2664, 3705, 6
865, 1722, 6
2650, 5535, 6
1307, 1543, 6
152, 5306, 6
1910, 5002, 6
1805, 2931, 6
809, 4398, 6
3047, 5146, 6
3805, 4318, 6
2273, 3418, 6
4747, 5360, 6
3805, 6300, 6
3424, 5705, 6
4395, 5736, 6
1929, 3934, 6
3066, 4441, 6
1599, 4434, 6
1186, 4765, 6
1818, 5707, 6
2863, 5940, 6
3522, 5234, 6
871, 1581, 6
649, 3237, 6
874, 4878, 6
3642, 4934, 6
6066, 6316, 6
3372, 5732, 6
4871, 5002, 6
4759, 6313, 6
1908, 4252, 6
2397, 3574, 6
321, 5568, 6
2426, 3994, 6
1191, 3495, 6
2824, 6306, 6
613, 5294, 6
2851, 3422, 6
3956, 5989, 6
994, 4088, 6
3495, 6330, 6
1897, 5602, 6
1970, 4553, 6
16, 522, 6
4109, 4125, 6
875, 4024, 6
500, 2667, 6
4804, 5002, 6
2422, 3624, 6
1369, 2232, 6
3363, 5762, 6
967, 4240, 6
2959, 4134, 6
340, 6279, 6
4894, 5516, 6
512, 3958, 6
3720, 4660, 6
1407, 3363, 6
260, 5736, 6
3155, 3233, 6
2316, 3329, 6
4226, 5776, 6
1118, 1265, 6
824, 3594, 6
387, 4839, 6
824, 1127, 6
5310, 5516, 6
2399, 2549, 6
767, 3705, 6
1829, 6241, 6
1127, 3670, 6
2557, 4418, 6
6099, 6121, 6
3712, 3934, 6
937, 3800, 6
3805, 5250, 6
3868, 5485, 6
2819, 5768, 6
1155, 4754, 6
3495, 6430, 6
1084, 2664, 6
3441, 4228, 6
3495, 5110, 6
2548, 2592, 6
1571, 4079, 6
924, 2184, 6
3023, 6066, 6
536, 5096, 6
5814, 6066, 6
5034, 6173, 6
3942, 5294, 6
4228, 4252, 6
2614, 6084, 6
4978, 6393, 6
1818, 2614, 6
453, 3122, 6
1796, 4104, 6
206, 2102, 6
359, 1773, 6
16, 4228, 6
2689, 5516, 6
2558, 5715, 6
3023, 3331, 6
425, 2399, 6
2040, 2544, 6
154, 1247, 6
1383, 5546, 6
3530, 5874, 6
2499, 6127, 6
859, 1849, 6
2357, 2422, 6
4453, 5768, 6
2503, 2665, 6
3120, 5874, 6
1773, 5013, 6
403, 6330, 6
2548, 3829, 6
2123, 4253, 6
4541, 5540, 6
1735, 3732, 6
2557, 3250, 6
3712, 4726, 6
1172, 1503, 6
612, 964, 6
1773, 2397, 6
2169, 3757, 6
2449, 5110, 6
1824, 4441, 6
1847, 6173, 6
3233, 5366, 6
2422, 4781, 6
154, 4741, 6
1847, 3506, 6
1011, 4723, 6
1211, 3093, 6
1824, 4978, 6
3504, 6239, 6
154, 5535, 6
3059, 5525, 6
1127, 4800, 6
133, 1551, 6
3509, 3889, 6
1467, 3347, 6
2728, 2894, 6
2000, 3055, 6
1587, 5121, 6
4306, 4366, 6
4875, 5762, 6
522, 5106, 6
2548, 4704, 6
4441, 5696, 6
859, 2295, 6
2603, 4228, 6
154, 3419, 6
126, 133, 6
4366, 5294, 6
2664, 3188, 6
2666, 5335, 6
2297, 5776, 6
1503, 3318, 6
2810, 4229, 6
1265, 3155, 6
735, 2664, 6
4641, 4804, 6
3657, 5760, 6
4398, 5514, 6
994, 6162, 6
1602, 2728, 6
2585, 4454, 6
1986, 3760, 6
4978, 6095, 6
1469, 2422, 6
4759, 5283, 6
4354, 5525, 6
895, 2585, 6
128, 2069, 6
2557, 4072, 6
3805, 4418, 6
1289, 4538, 6
4454, 5778, 6
859, 2506, 6
666, 824, 6
355, 5321, 6
5046, 6166, 6
745, 4629, 6
5125, 5736, 6
1602, 2028, 6
5901, 5970, 6
2894, 5046, 6
3066, 3942, 6
2928, 5516, 6
1191, 5046, 6
4211, 5446, 6
2502, 5396, 6
4898, 6351, 6
1657, 5516, 6
2040, 3128, 6
4387, 6054, 6
5022, 5516, 6
4282, 5516, 6
251, 3188, 6
3593, 3987, 6
2471, 3245, 6
5707, 6084, 6
2588, 4839, 6
2142, 2584, 6
2123, 2557, 6
155, 545, 6
172, 2876, 6
3305, 4508, 6
1127, 5164, 6
2664, 5336, 6
2801, 3241, 6
2096, 5830, 6
4228, 5942, 6
270, 2842, 6
2031, 4454, 6
522, 4888, 6
2031, 3211, 6
403, 6216, 6
3495, 3530, 6
5193, 5220, 6
859, 3264, 6
2666, 3231, 6
2865, 3008, 6
168, 3495, 6
2548, 5022, 6
2124, 4942, 6
2971, 5309, 6
2557, 5899, 6
1587, 5706, 6
2813, 3135, 6
854, 3425, 6
2096, 5900, 6
3354, 5622, 6
1991, 5002, 6
1365, 5706, 6
323, 3532, 6
2399, 3812, 6
5115, 6316, 6
269, 809, 6
859, 6003, 6
1191, 2603, 6
1281, 5707, 6
2297, 5401, 6
2399, 5118, 6
1957, 4661, 6
500, 6148, 6
2778, 4229, 6
3421, 3986, 6
2824, 5760, 6
1347, 3836, 6
269, 1602, 6
284, 4366, 6
672, 2449, 6
172, 2548, 6
5762, 5809, 6
1265, 3989, 6
545, 2927, 6
1265, 4398, 6
3035, 4878, 6
240, 2650, 6
1908, 6374, 6
403, 3955, 6
1806, 3155, 6
533, 3407, 6
2203, 3832, 6
1805, 6055, 6
1795, 6306, 6
3522, 6105, 6
107, 4875, 6
612, 4292, 6
859, 1319, 6
710, 2399, 6
1127, 6031, 6
5388, 5555, 6
1691, 4743, 6
3889, 4978, 6
4441, 5704, 6
212, 4454, 6
1908, 2971, 6
229, 339, 6
1356, 3055, 6
1554, 6451, 6
4898, 5575, 6
3829, 6313, 6
2372, 2959, 6
4395, 6031, 6
2016, 6054, 6
4454, 4759, 6
3961, 4074, 6
3620, 5664, 6
638, 3949, 6
2506, 2800, 6
3326, 3329, 6
1189, 6141, 6
1986, 2449, 6
4418, 5716, 6
1118, 1402, 6
1198, 3128, 6
2069, 2399, 6
1115, 6306, 6
1943, 5081, 6
745, 2589, 6
400, 3934, 6
1910, 2603, 6
3119, 6196, 6
1908, 6341, 6
1600, 2593, 6
1051, 4415, 6
116, 449, 6
2549, 5736, 6
5634, 6166, 6
2399, 5874, 6
1347, 3132, 6
920, 3795, 6
1439, 4149, 6
2430, 2931, 6
1571, 2548, 6
909, 5310, 6
812, 3419, 6
1402, 2199, 6
649, 5745, 6
3651, 5137, 6
2399, 3761, 6
478, 2399, 6
2819, 6313, 6
859, 861, 6
3279, 4411, 6
296, 1499, 6
1283, 5978, 6
284, 2664, 6
3712, 5467, 6
2557, 3319, 6
3636, 4118, 6
3914, 6066, 6
1265, 5555, 6
1281, 2614, 6
495, 1347, 6
2669, 5768, 6
3334, 6148, 6
148, 2354, 6
2799, 5620, 6
1991, 5540, 6
2133, 2665, 6
3237, 3691, 6
859, 4345, 6
1452, 5776, 6
4438, 5925, 6
66, 2896, 6
3507, 6286, 6
5736, 6316, 6
2105, 3994, 6
2397, 6148, 6
2051, 3495, 6
3865, 4087, 6
5121, 5845, 6
3331, 5736, 6
3134, 3868, 6
1330, 2896, 6
3059, 4375, 6
491, 3208, 6
4434, 5814, 6
2959, 3530, 6
3805, 4741, 6
2557, 5446, 6
1943, 3651, 6
545, 5110, 6
1620, 5500, 6
1937, 3765, 6
3806, 5768, 6
521, 3606, 6
1937, 3410, 6
533, 4228, 6
192, 3912, 6
4647, 6206, 6
1402, 3624, 6
5574, 5716, 6
1223, 6141, 6
2664, 4240, 6
3592, 6166, 6
2594, 5516, 6
1121, 1744, 6
2040, 2142, 6
4415, 5081, 6
2449, 2614, 6
1365, 5817, 6
240, 3805, 6
859, 3120, 6
508, 4908, 6
2548, 5446, 6
522, 5706, 6
859, 5986, 6
2423, 4282, 6
624, 2558, 6
632, 5002, 6
1135, 1220, 6
2148, 5901, 6
5899, 5900, 6
3515, 5002, 6
3419, 6291, 6
582, 2438, 6
259, 2975, 6
5121, 5706, 6
508, 4381, 6
3515, 4240, 6
1581, 4434, 6
1462, 1739, 6
3774, 6075, 6
545, 1406, 6
522, 1739, 6
2105, 3889, 6
3878, 3986, 6
3773, 4661, 6
3151, 5652, 6
1503, 4353, 6
1265, 3319, 6
2664, 3356, 6
651, 794, 6
3300, 6402, 6
2438, 6066, 6
133, 3476, 6
2650, 6141, 6
4398, 5310, 6
491, 3868, 6
403, 4839, 6
1438, 5970, 6
4318, 6341, 6
4762, 5375, 6
3515, 3950, 6
4155, 4519, 6
1038, 3055, 6
3363, 4262, 6
1602, 3437, 6
4707, 5353, 6
2959, 3294, 6
1265, 3373, 6
1702, 1818, 6
110, 323, 6
2682, 4387, 6
1369, 3805, 6
2675, 3786, 6
1847, 1957, 6
3052, 6366, 6
3015, 4934, 6
1587, 4289, 6
5110, 5218, 6
1735, 5345, 6
522, 4359, 6
478, 5540, 6
1657, 4380, 6
3950, 4888, 6
6313, 6316, 6
851, 3135, 6
907, 5736, 6
1449, 3066, 6
3264, 5931, 6
5935, 6341, 6
3504, 4566, 6
3592, 5308, 6
3505, 5046, 6
5002, 6351, 6
874, 1347, 6
533, 1634, 6
133, 1963, 6
2503, 5939, 6
624, 859, 6
1289, 3870, 6
2529, 4049, 6
3805, 5613, 6
3950, 4966, 6
3642, 3765, 6
180, 2664, 6
254, 5121, 6
1986, 4454, 6
4090, 4707, 6
4289, 5121, 6
809, 5013, 6
924, 3544, 6
2760, 5763, 6
4580, 5668, 6
2399, 4603, 6
274, 5485, 6
2081, 3052, 6
2105, 3066, 6
767, 2664, 6
3452, 4410, 6
920, 5768, 6
1409, 5576, 6
3336, 3441, 6
1084, 3994, 6
1602, 2649, 6
1449, 5310, 6
4228, 5669, 6
5775, 6148, 6
1402, 3757, 6
3495, 4375, 6
39, 5068, 6
332, 3135, 6
3272, 4983, 6
1118, 1950, 6
3955, 3986, 6
3143, 5485, 6
3173, 3865, 6
3805, 3949, 6
4527, 6075, 6
1127, 6241, 6
3984, 5149, 6
649, 998, 6
4397, 5525, 6
343, 5026, 6
2548, 5989, 6
1582, 4398, 6
545, 1950, 6
1547, 4558, 6
1733, 4898, 6
3052, 6235, 6
424, 4723, 6
875, 3161, 6
525, 3440, 6
2260, 3354, 6
1496, 3530, 6
3651, 5239, 6
323, 591, 6
1582, 5978, 6
3066, 5303, 6
3052, 5002, 6
424, 594, 6
3264, 5705, 6
3805, 4555, 6
610, 5912, 6
570, 3290, 6
3868, 4733, 6
2108, 2122, 6
3852, 5013, 6
1696, 4045, 6
1127, 6108, 6
